제목,내용
‘앱에서 본 MZ세대 여성 <b>패션</b> 눈앞에’…지그재그 첫 팝업 행사 가보니,"

더현대서울서 6월7일까지 진행...아뜨랑스·원로그 등 인기 쇼핑몰 제품 한눈에지난주 금요일 오후 2시 여의도 더현대서울 지하 2층. ‘제가 알아서 살게요’라는 다소 도발적인 캐치프레이즈와 분홍색으로 둘러싸인 팝업 행사 벽면이 수많은 10~30대 여성들의 눈길을 사로잡았다.평일 점심 시간대임에도 북적북적 손님을 끌어모은 이곳은 이달 25일 문을 연 ‘지그재그’ 팝업스토어. 행사 기간 처음 맞이한 지난 주말에는 대기 줄이 벽면을 빙 두를 정도로 인기였다는 후문이다. 이번 팝업은 지그재그 첫 오프라인 행사로 다음 달 7일까지 진행된다.이번 행사에는 ‘가내스라’, ‘라룸’, ‘루루서울’, ‘메이비베이비’, ‘미니포에’, ‘바온’, ‘블랙업’, ‘아뜨랑스’, ‘원로그’ 등 인기 국내 쇼핑몰과 함께 ‘론론’, ‘룩캐스트’, ‘시티브리즈’, ‘제너럴아이디어’, ‘콜릿’, ‘프루아’ 등 패션 브랜드가 참여했다. 특히 지그재그는 팝업 참여 기업으로 자체 제작 상품을 선보이는 브랜드를 선별했다.



지그재그 여의도 더현대서울 팝업 현장



주말 팝업 행사 벽면을 둘러싼 대기줄 (제공=지그재그)원로그 티니 트위드 재킷은 여름 시즌 자체제작 상품으로, 지그재그 팝업에서만 단독으로 선공개 하는 상품이다. 메이비베이비 디어리스트 로우백도 메이비베이비 홈페이지에서 판매 시 5분만에 품절됐던 인기 상품으로, 이번 팝업에서만 단독으로 재출시됐다.룩캐스트는 팝업 상품 구매 시 선착순 30명에게 세라 버킷햇을 증정하며, 시티브리즈는 선착순 100명에게 블랙 로고자수 반팔 티셔츠를 제공하는 등 지그재그 팝업 스토어 전용 사은품도 마련됐다. 한정 수량으로 판매하는 파피묭 인형 키링은 행사 시작 이래 이날까지 매일 품절됐다.



지그재그 여의도 더현대서울 팝업 현장



지그재그 브랜드 캠페인 포스터지그재그는 패션 앱으로 알려졌지만, 귀걸이, 목걸이, 반지, 팔찌, 발찌 등 주얼리뿐 아니라 화장품, 가전, 생활용품까지 판매하며 라이프스타일 쇼핑 앱으로 발돋움하고 있다.



지그재그 여의도 더현대서울 팝업 현장 어바웃톤 블러셔



지그재그 여의도 더현대서울 팝업 현장에서 판매하는 라이프스타일 제품.이번 행사에서도 ‘롬앤’, ‘삐아’, ‘어바웃톤’, ‘오호라’, ‘클리오’ 등 뷰티 브랜드가 참여해 신제품을 선보였다. 삐아 글로우 립 틴트는 지그재그 팝업 스토어에서만 만날 수 있는 단독 컬러를 내놨다. 클리오 프로 아이 팔레트와 클리오 킬커버 파운웨어 컨실 팔레트, 롬앤 트윙클 펜 라이너도 지그재그 팝업에서 선출시된 제품이다.



지그재그 여의도 더현대서울 팝업 피팅룸기자가 방문한 시간대 피팅룸은 10분 정도를 줄 서 입장할 수 있었다. 사방이 거울로 구성됐고 화려한 스티커가 붙여져 있어 포토존으로 제격이었다. 지그재그는 피팅룸에서 방문 인증 사진을 SNS에 업로드 시 추첨을 통해 할인 쿠폰을 증정하기도 했다.팝업에서 둘러본 제품은 현장에서 구매할 수도 있지만, QR코드 스캔을 통해 지그재그 앱 내 Z결제로도 구매 가능하다. 지그재그는 빠른 배송 서비스 직진 배송을 통해 서울, 경기 지역은 당일 저녁 혹은 다음날 아침 배송을 지원하며, 서울 경기 외 지역은 다음 날까지 수령 가능하도록 했다.



지그재그 여의도 더현대서울 팝업에서 판매하는 파피묭 키링.



지그재그 여의도 더현대서울 팝업 현장팝업 현장을 방문한 고객들은 SNS 이벤트 참여로 지그재그 미니 뷰티 샘플 박스, 최대 5만 원 상당의 지그재그 랜덤 할인 쿠폰, 오프라인 한정 콜라보 굿즈 등도 받을 수 있었다.내세울 만한 등급은 아니지만, 3개월 이내 10만원이상 30만원 미만을 구매해 지그재그 멤버십 Z2를 보유한 기자는 그간 온라인 쇼핑으로만으로는 만족하기 부족했던 점을 이번 팝업으로 채울 수 있었다. 아뜨랑스·씨티브리즈 등 평소 눈여겨봤던 브랜드 의류를 입어보고 체형에 맞는 옷을 고를 수 있었기 때문이다.



지그재그 여의도 더현대서울 팝업 현장지그재그 관계자는 “이번 팝업의 전체적인 공간 디자인은 고객을 연결해 주는 매개체이자 지그재그에서의 쇼핑 경험을 상징하는 ‘핑크 배송 박스’를 모티프로 꾸몄다”며 “한정판 협업 굿즈, 단독 출시 상품 구매 등 팝업 방문으로 다양한 쇼핑 경험을 누리기를 바란다”고 말했다.

"
"최병오 <b>패션</b>그룹형지 회장, ‘쿨코리아 챌린지’ 시작","





최병오 패션그룹형지 회장이 30일 ‘쿨 코리아 챌린지’를 시작했다.이 챌린지는 형지와 한국에너지공단이 벌이고 있는 ‘쿨 코리아 에너지 절약 국민 캠페인’ 확산을 위해 각계 리더들이 국민들의 참여를 호소하는 릴레이 이벤트다. ‘쿨 코리아’는 ‘시원하게 입고 멋진 나라를!’이란 슬로건 아래 올 여름 전국의 모든 회사, 학교, 단체, 관공서 등에서 간편한 근무복을 입자는 운동이다.최 회장은 이날 소셜미디어에 게시한 영상을 통해 “시원한 옷만 입어도 체감 온도를 2~3도 낮춰 에어컨 사용량을 줄일 수 있다”며 “리더들이 앞장서 간편복을 입고 모범을 보이면 확산 속도가 빨라질 것”이라고 강조했다.최 회장은 쿨코리아 챌린지를 이어가는 리더들이 맡고 있는 조직에서도 이 캠페인을 이어가길 바라며 ▲최열 환경재단 이사장 ▲김영환 충북도지사 ▲안병덕 코오롱 부회장 ▲이원덕 우리은행장 ▲이상훈 한국에너지공단 이사장 ▲김진용 인천경제자유구역청장 등을 다음 릴레이 주자로 지명했다.지명받은 리더들은 1주일 이내에 간편복을 입고 캠페인 참여를 호소하는 사진 또는 동영상을 촬영해 소셜미디어, 홈페이지 등에 게시하면서, 챌린지를 이어갈 다음 리더를 3명 이상 지명하면 된다. 아울러 언론에 보도자료를 배포해도 좋다.

"
"한섬, 올 <b>여름 패션</b> 트렌드 ‘휴양지룩’ 콘셉트 팝업 행사","





25일 오전, 서울 용산구에 위치한 콘하스 카페 한남점에서 직원들이 마인의 리뉴얼된 BI와 캡슐 컬렉션 상품을 소개하고 있다.현대백화점그룹 계열 패션전문기업 한섬은 여성복 브랜드 마인 BI(Brand Identity) 리뉴얼을 기념해 오는 27일까지 서울 용산구 콘하스 카페 한남점에서 ‘마인 섬머하우스(MINE SUMMER HOUSE)’ 팝업 행사를 진행한다고 25일 밝혔다.이번 팝업 행사에서는 새롭게 리뉴얼된 마인 BI를 경험할 수 있는 포토존o카페o영상 전시 등과 함께 모나코의 휴양 도시 몬테카를로 해안에서의 여름 휴양을 모티브로한 마인의 캡슐 컬렉션도 선보인다.

"
"나나, <b>여름</b> 분위기와 함께한 포즈 [포토엔HD]","
 
[뉴스엔 이재하 기자] 5월31일 오후 패션 브랜드 런칭 포토월에 IVE 가을, NCT 도영, 혜리, 몬스타엑스 셔누, 나나, 안보현, 고민시, 기은세, 배인혁, 오예주등이  참석하여 사진 포즈를 취하고 있다. 
 

"
[T포토] 가을 &apos;<b>여름</b>에 온 가을 선배&apos;,"
 
그룹 '아이브' 가을이 31일 오후 서울 강남구에서 열린 한 패션 브랜드 포토콜 행사에 참석해 포즈를 취하고 있다.오민아 기자  
"
`장마<b>패션</b>` 벌써 인기...이른 무더위에 잦은 비 예보,"

레인부츠, 러버 슈즈, 우비 등 인기LF ""5월 레인부츠 검색량·판매량 늘어""무더위와 올 여름 잦은 비 예보로 '장마 패션'에 대한 관심이 높아지고 있다.29일 생활문화기업 LF에 따르면 지난 1∼23일 LF몰 내 '레인부츠'를 키워드로 한 검색량은 지난해 같은 기간에 비해 26배 급증했다. 지난달과 비교해도 6배 늘었다.고객들의 이러한 관심은 판매로 이어졌다. LF가 수입·유통하는 브랜드 '핏플랍'의 레인부츠는 이달 판매량이 예상보다 350% 이상 늘었고, 새롭게 국내에 소개된 바버의 레인부츠도 이달 매출이 지난달 대비 3배 이상 급증했다. 레인부츠에 답답함을 느끼는 이들이 가볍게 신을 수 있는 에틸렌 비닐아세테이트(EVA) 소재의 러버 슈즈도 인기를 끌고 있다. 미국 어반 아웃도어 슈즈 '킨'의 고무 소재 슬리퍼의 이달 매출은 지난해 동기 대비 2배 늘었고, 지난달보다는 80% 증가했다. 슈즈 외에 장마철 필수품인 우비를 찾는 고객들도 꾸준히 늘고 있다고 LF는 전했다. LF는 본격적인 여름철을 맞아 다음 달 5일까지 핏플랍 브랜드의 유아 샌들, 그라시에 샌들, 슬라이드 등 남녀 280여종 상품을 최대 23% 할인 판매한다. 롯데백화점도 다음 달 초부터 대대적인 여름 바캉스 행사를 한다. 예년보다 일찍 더위가 찾아오면서 매년 7월에 하던 것을 한 달 앞당긴 것이다. 선글라스부터 여행 가방, 수영복, 화장품, 가전까지 여름휴가 필수 품목을 엄선해 다양한 혜택을 준다.   



연합뉴스    

"
"IVE 가을, <b>여름</b>내음 가득한 가을 선배 [포토엔HD]","
 
[뉴스엔 이재하 기자] 5월31일 오후 패션 브랜드 런칭 포토월에 IVE 가을, NCT 도영, 혜리, 몬스타엑스 셔누, 나나, 안보현, 고민시, 기은세, 배인혁, 오예주등이  참석하여 사진 포즈를 취하고 있다. 

"
"김나영, 코로나 잊고 <b>여름 패션</b> 풀착장","
 
유튜브 채널 ‘김나영의 nofilterTV’ 화면 캡처.방송인 김나영이 여름 패션의 모든 것을 선보였다.김나영은 24일 자신의 유튜브 채널 ‘김나영의 nofilterTV’을 통해 ‘이렇게 입으면 여름옷 대성공! 컬러풀하게 준비하는 여름’라는 제목의 영상을 공개했다.공개된 영상에서 김나영은 “코로나로 고생했으니까 이제 즐겨라”며 매장 안으로 들어갔다. 그는 “코로나 때 고생 많이 했으니까 이제 예쁜 옷 입어보고 사야죠”라고 말하며 여름 코디를 선보였다. 
유튜브 채널 ‘김나영의 nofilterTV’ 화면 캡처.또 스쿨룩 스타일링으로 변신 후 김나영은 “나 좀 뉴진스 같다”며 안무를 흉내 내기도 했다.그는 원피스 코디부터 휴양지룩, Y2K룩 다양한 패션을 선보였다. 코디와 함께 다양한 스타일 꿀팁도 공개했다.한편, 김나영은 연인인 가수 겸 화가 마이큐와 제76회 칸 국제 영화제에 동행해 화제를 모았다.이유민 온라인기자 dldbals5252@kyunghyang.com
			"
"&apos;휴가철 성큼&apos;…무신사, 여성 <b>패션</b> 수영복 거래액 2배 증가","





무신사 스토어 내 여성 수영복 판매량이 큰 폭으로 증가했다.(무신사제공)(서울=뉴스1) 김진희 기자 = 무신사는 본격적인 휴가철을 앞두고 무신사 스토어 내 여성 수영복 판매량이 큰 폭으로 증가했다고 23일 밝혔다. 지난 2주간(5월8일~21일) 무신사 스토어 상품 거래액을 분석한 결과 여성 패션 수영복 카테고리 거래액이 직전 동기인 4월24일~5월7일 대비 2배 가량 증가했다. 패션 수영복은 해변, 워터파크, 야외 수영장 등 실외에서 주로 착용하는 여성 수영복을 포함한다.전체 수영복 카테고리 가운데에서도 여성 수영복의 판매가 두드러졌다. 같은 기간 남성 상하의, 래시가드, 스포츠용 등을 포함한 전체 수영복은 약 47% 증가했다.올여름 여성 패션 수영복 트렌드는 과감한 프린팅이나 화려한 패턴을 더한 모노키니가 이끌고 있다. 모노키니는 상하의가 하나로 이어져 배를 가리는 형태의 수영복 디자인이다. 그중에서도 커다란 그림이나 실사 사진으로 포인트를 더한 모노키니가 인기를 얻으며 패션 수영복 거래액 상승을 견인했다.최근 수영복에 대한 수요가 늘어나면서 일상복을 전개하던 의류 브랜드에서도 새롭게 수영복을 선보이는 사례가 증가하고 있다. 젊은 세대 여성 고객 사이에서 높은 인기를 끈 의류 브랜드가 출시한 모노키니가 주목을 받고 있다. 마르디 메크르디는 워터스포츠 브랜드 아레나와 협업해 시그니처 그래픽을 활용한 컬렉션을 무신사 스토어에서 단독 발매했다. 마르디 메크르디의 꽃 그래픽이 돋보이는 수영복, 스위밍백 등으로 구성한 이번 협업 컬렉션은 발매 직후 무신사 스토어 실시간 상품 랭킹에 올랐다.나체가 최근 발매한 코스믹 아쿠아 슬리브리스는 다양한 방식으로 연출할 수 있는 스트링 디테일과 그래픽으로 포인트 준 제품으로, 1020 여성 구매 고객이 90%에 가까운 비중을 차지할 정도로 젊은층 사이에서 높은 반응을 얻었다.무신사 관계자는 ""모노키니는 단순한 실루엣 덕에 패턴이나 그래픽이 더욱 돋보이는 매력이 있고 브랜드의 정체성이나 개성에 따라 다양한 무드를 연출할 수 있어 1020여성 고객 사이에서 인기가 급증하는 추세""라며 ""올여름 무신사 스토어에서는 감도 높은 브랜딩과 디자인을 선보이는 디자이너 브랜드 제품이나 협업 컬렉션이 특히 인기""라고 말했다.
		
"
<b>여름</b> 시작도 안했는데...백화점 업계 ‘바캉스 행사’ 진행,"

롯데백화점, 6월 2~6일 전점포서 ‘선글라스’ 프로모션 등 진행신세계하남점, ‘서머 스포츠웨어’ 행사현대백화점 무역점, 바캉스룩 제안전 개최[이데일리 윤정훈 기자] 백화점 업계가 예년보다 일찍 찾아온 더위만큼, ‘바캉스 프로모션’을 앞당겨 진행한다. 선글라스, 샌들, 수영복 등 이른 휴가를 떠나는 고객을 겨냥해 다양한 프로모션을 추진한다.롯데백화점은 오는 6월초부터 예년보다 한달 먼저 여름 휴가 관련 다양한 행사를 진행한다고 29일 밝혔다.



롯데백화점 본점 지하1층 선글라스 매장에서 고객들이 선글라스를 살펴보고 있다(사진=롯데백화점)롯데百, 전 점포에서 선글라스 클리어런스 행사 진행선글라스부터 캐리어, 수영복까지 여름 휴가 필수 아이템들을 엄선해 다양한 혜택을 제공한다. 오는 2일부터 6일까지 5일간 전점에서 ‘선글라스 클리어런스’ 행사를 진행한다. 점포에 따라 ‘톰포드’, ‘몽클레르’, ‘비비안 웨스트우드’ 등의 유명 선글라스 제품들을 특가에 선보이고, 구매금액의 최대 10%를 롯데상품권으로 증정하는 프로모션을 진행한다.본점 영플라자에서는 7월 31일까지 ‘뉴진스’가 모델로 활동하고 있는 컨템포러리 아이웨어 브랜드 ‘카린’ 팝업을 열어 선글라스 전 품목을 20% 할인 판매하고, 잠실점에서는 6월 30일까지 이탈리아 프리미엄 여행가방 브랜드 ‘크래쉬배기지’ 팝업을 진행해 캐리어 등을 최대 30% 할인된 가격에 선보인다. 그 외에도 점포별로 ‘배럴(인천점), ‘레노마수영복(잠실점)’ 등 수영복 팝업을 진행한다.화장품 관련 행사도 준비했다. 6월 1일부터 11일까지 전점에서 ‘롯데 2023 상반기 뷰티 어워즈’를 열고, 스킨케어부터 색조 화장품, 향수까지 주요 뷰티 카테고리별 올해(1~5월) 롯데백화점에서 고객들이 가장 많이 구매한 인기 상품을 선정해 다양한 구매 혜택을 제공한다.이승희 롯데백화점 영업전략부문장은 “올해는 비수기에 휴가를 떠나는 고객들이 많을 것으로 예상돼 관련 행사를 기존보다 한달 앞당겨 준비했다”며 “앞으로도 변화하는 영업환경에 빠르게 대응해, 고객들이 원하는 행사와 프로모션을 적재적소에 선보일 수 있도록 노력하겠다”라고 말했다.신세계, 온·오프라인서 여름 마케팅 박차신세계(004170)백화점이 예년보다 빨리 찾아온 더위로 인해 여름을 겨냥한 온오프라인 행사를 마련했다. 하남점에서는 최대 할인율 50%로 선보이는 ‘서머 스포츠웨어 특집’과 ‘스윔·레저웨어 특집’을 마련했다. ‘서머 스포츠웨어 특집’은 지난 26일부터 6월 1일까지 하남점 가든 스테이지에서 진행되된다. 참여 브랜드는 라이프워크, 퀵실버, 안다르, 스케쳐스, 크록스 등이 있다.  대표 상품으로는 안다르의 레깅스과 티셔츠가 있으며 각각 1만 9000원에 만나볼 수 있다. 신세계백화점은 이날 까지 모든 점포에서 진행되는 패션 사은행사도 선보인다. 30·60·100만원 이상 구매 시 구매금액의 7% 상당의 상품권을 증정한다.여름 상품을 합리적인 가격에 만나볼 수 있는 온라인 행사도 마련했다. SSG닷컴 신세계백화점몰에서는 슬라이드와 같은 슬리퍼로 유명한 스포츠 브랜드 ‘벨롭’의 스니커즈 행사가 진행되며, 최대 60% 할인된 가격에 만나볼 수 있다. 벨롭의 대표 상품은 ‘울트라 라이트런 스니커즈’로 가격은 4만9000원이다.현대百, 무역점서 바캉스룩 제안전 진행현대백화점(069960)은 예년보다 이른 여름 휴가 시즌을 맞아 다양한 기획전 및 할인 행사 등을 선보이고 있다.무역센터점은 6층에서 ‘나만의 바캉스를 찾아서’ 바캉스룩 제안전을 진행한다. 이번 행사에는 피어(PEER), 폼더스토어 매장이 참여해 나에게 맞는 완벽한 바캉스 스타일링 상품을 제안한다. 대표 상품으로는 폼더스토어 핑크 니트탑(27만8000원), 폼더스토어 스트라이프 에스파듀 슬라이드(9만8000원), 아렐스 남성 스윔숏츠(23만2000원) 등이 있다.더현대 서울은 오는 6월 7일까지 지하 2층에서 매시즌 세계 도시 여성들의 라이프 스타일과 여행을 주제로 한 컨템포러리 여성복 브랜드 앤유(AND YOU) 팝업스토어를 진행한다. 이번 행사는 앤유 전 상품을 최대 20% 할인 판매한다. 또, 선공개 제품 10% 할인을 비롯해 팝업 기간 내 게릴라 샘플 세일도 진행한다.목동점은 오는 1일까지 본관 지하 1층 대행사장에서 여름 시즌 골프 라운딩을 준비하는 고객들을 위해 골프웨어 봄·여름 이월상품전을 진행한다. 이번 행사에는 엘로드, 왁골프, 볼빅 등 3개 브랜드가 참여하며, 인기 이월상품을 최초 판매가 대비 최대 60% 할인 판매한다.



지난 25일 서울시내 대형 쇼핑몰 수영복 매장을 찾은 시민들이 용품들을 살펴보고 있다.(사진=뉴시스)

"
