제목,내용
베컴 옆에 BTS 지민…파리 <b>패션</b>위크 점령했다,"
 
데이비드 베컴 옆에 선 지민. 사진=데이비드 베컴 인스타그램        그룹 방탄소년단의 지민이 프랑스 파리 패션위크에서 존재감을 드러냈다. 또한, 파리에서 세계적인 축구선수 데이비드 베컴과 함께한 사진이 공개돼 화제를 모으고 있다.        데이비드 베컴은 21일(한국 시간) 자신의 SNS를 통해 지민과 자신의 셋째 아들 크루즈 베컴이 함께 찍은 사진을 공개했다.        데이비드 베컴 옆에 선 지민은 우아하면서도 트렌드한 베이지 톤 슈트를 입고 포즈를 취해 보이는 모습. 은은한 미소에서 글로벌 스타의 여유로움이 묻어난다.        두 사람의 만남은 파리에서 열린 디올 2023-2024 가을/겨울 남성 패션쇼에서 성사됐다. 지민은 해당 브랜드의 글로벌 앰배서더기도 하다.        특히 이날 지민은 패션쇼의 주인공이었다. 데이비드 베컴을 비롯해 톱 모델 나오미 캠벨, 배우 그웬돌린 크리스티, 로버트 패틴슨 등이 참석한 가운데, 그 어떤 스타보다도 큰 인기를 끌었다.        AP 통신은 ""기자들은 지민이 도착하자마자, '왕좌의 게임' 스타 크리스티마저 버렸다""며 ""지민은 마치 연어가 상류로 헤엄치듯 경호를 받으며 군중 사이를 가로질러 행사장으로 안내받았다""고 보도했다.      박정선 엔터뉴스팀 기자 park.jungsun@jtbc.co.kr (콘텐트비즈니스본부)   
"
"한섬, 시스템·시스템옴므 3년만에 파리 <b>패션</b>위크 참가...&quot;해외 시장 공략&quot;","





시스템 23FW 파리컬렉션/한섬 코로나19(COVID-19)로 중단됐던 글로벌 오프라인 패션쇼가 재가되면서 한섬이 '시스템·시스템옴므'를 통해 3년만에 글로벌 패션위크에 참가한다고 18일 밝혔다. 글로벌 패션 시장 공략에 다시 속도를 내기 위해서다. 한섬은 오는 19일(현지시간 기준) '2023년 F/W(가을겨울) 파리 패션위크'가 열리는 마레 지구 프랑 부르주아에 위치한 복합예술문화 공간인 '3537'에서 시스템·시스템옴므 단독 프레젠테이션을 진행한다. 오는 21일부터 25일까지 프랑스 마레 지구에 위치한 자사 편집매장 '톰 그레이하운드 파리'에서 쇼룸도 운영할 계획이다. 이번 행사에는 20여 개국 200여 명의 패션업계 관계자와 바이어가 참가한다. 한섬은 글로벌 문화 콘텐츠를 접목한 독특한 콘셉트로 프레젠테이션을 진행해왔는데, 올해는 영국 포토그래퍼 에드워드 머이브리지(Eadweard Muybridge)의 생애를 담은 에세이 '그림자의 강(River of Shadows)'에서 영감을 받아 빛과 조명, 그림자의 활용한 런웨이 등을 선보일 예정이다. 이번 프리젠테이션에서는 시스템 브랜드 론칭 32주년을 맞아 'Returning Legacy(브랜드 유산의 재조명)'라는 주제로 과거 시스템이 추구해온 모던하고 절제된 디자인 헤리티지를 재해석한 40종의 신제품을 선보인다.파리 패션위크는 글로벌 4대 패션쇼 중 하나로, 해외 유명 패션 브랜드가 모두 참가하는 행사다. 특히, 행사 기간 패션 업체들이 전세계 유명 백화점과 패션·유통 바이어들에게 다음 시즌 출시 예정 신제품을 소개하고, 미리 판매하는 글로벌 최대 규모의 '프리미엄 패션 마켓'으로 알려져 있다. 한섬은 지난 2019년부터 국내 토종 패션브랜드로는 최초로 한섬의 남녀 패션브랜드가 9회 연속 파리 패션위크에 참가하고 있다. 2020년에는 시스템의 글로벌 브랜드화를 위해 시스템·시스템옴므의 해외 수출용 제품 개발을 전담하는 '글로벌 크레이티브 디렉터(GCD)' 제도를 도입해 글로벌 전용 컬렉션 '시스템 스튜디오'를 별도로 선보이고 있다. 한섬은 매년 파리 패션위크 등을 통해 선보인 시스템 스튜디오 컬렉션 제품을 매년 20여 개국에 홀세일(도매) 형태로 판매하고 있다. 최근에는 프랑스 명품 백화점 '라사마리텐(La Samaritaine)', 글로벌 온라인 패션몰 '쎈쓰' 등 유명 패션 플랫폼과 정기적으로 제품을 공급하는 등 해외 판로를 지속적으로 확대해 나가고 있다.한섬 관계자는 ""지난 2020년부터 지난해까지 파리 패션위크가 디지털로 진행되다보니 소재와 제품 완성도에 강점이 있는 시스템의 시장 공략에 어려움이 많았다""며 ""최근 한국 문화에 대한 글로벌 관심도가 매우 높아져 토종 브랜드인 시스템의 해외 진출 확대에 최적의 시점이라고 판단했다""고 말했다.  

"
"지마켓·옥션, &apos;<b>패션</b>·뷰티 <b>가을</b>/겨울 신상공개&apos; 연합 행사 연다","

브랜드패션·트렌드패션·뷰티 3개관 개설지마켓과 옥션이 19일부터 10월 2일까지 2주간 '패션·뷰티 가을/겨울 신상공개' 행사 진행한다. 패션과 뷰티 판매자들이 대거 참여하는 연합 행사로, 유명 패션 인플루언서가 출연하는 라이브 방송도 만나볼 수 있다.이번 프로모션은 ▲브랜드패션관 ▲트렌드패션관 ▲뷰티관 등 총 3개관으로 나눠 각 카테고리별 대표 상품을 준비했다. 가을/겨울 패션·뷰티 필수템 추천 코너, 브랜드별 특가 상품 등을 통해 다양한  아이템을 선보일 뿐만 아니라, 지마켓 패션관에서는 일부 상품 무료반품 쇼핑찬스까지 제공한다.풍성한 할인혜택도 준비했다. 각 카테고리 관에서 1만원 이상 구매 시 최대 2만원 할인 가능한 '15% 할인쿠폰'은 매일 3회까지 이용 가능하다. 스마일페이에 등록된 BC/삼성/NH농협 카드로 1만5천원 이상 구매 시 최대 3만원 할인되는 '10% 할인쿠폰'도 제공한다. 할인 혜택은 선착순 조기 소진될 수 있다.



패션뷰티 FW 신상공개 연합 프로모션스타일리스트이자 유명 패션 인플루언서가 게스트로 출연하는 패션템 제안 라이브방송도 2회 특별 편성해 오는 20일 탑텐, 23일 트렌드패션 연합 방송을 진행한다. 20일 탑텐편은 22년 가을/겨울 신상품을 제안하고, 라이브 방송 중 구매인증 고객 20명을 추첨해 모자를 증정한다.23일에는 인기 트렌드패션 '요즘에'의 가을 신상 팬츠와 편안한 신발 '잭앤질'의 코디로 가을 패션 아이템을 제안한다. 트렌드패션 연합 상품은 라이브 방송 전용 '15% 중복쿠폰'으로 더욱 저렴하게 구매 가능하며, '요즘에' 구매인증 고객 중 30명에게 스타벅스 모바일상품권 5천원권을, '잭앤질' 슈즈 구매 고객 선착순 100명에게 라텍스 깔창을 증정하는 이벤트도 마련했다.브랜드패션관 대표 상품으로 지마켓에서는 '에고이스트 BACK 레터링테이프 포인트 숏 점퍼', '온앤온 22 가을겨울 신상, 변형넥 벌룬 슬리브 니트 탑'을, 옥션은 'HAZZYS 로고자수 면혼방 반집업', '빈폴키즈 22가을겨울 클래식 케이블 풀오버', '지오다노 가을겨울 인기 팬츠 컬렉션' 등을 준비했다.트렌드패션관에서는 인기 소호 상품을 위주로 선보인다. 지마켓 대표 상품으로 '픽미트위드자켓', '프렌치오브 가을감성 프렌치룩/니트 신상 모음전', '어반더룸 다이아 펀칭 루즈핏 니트', '후앙스 가을 신상 조거팬츠' 등이 있다. 옥션 대표 상품은 '클릭앤퍼니 가을/겨울신상 자켓/아우터', '빅사이즈 남성 가디건 BEST 모음', '모스트맘 울캐시 브이넥 니트' 등이다.FW 뷰티 신상도 눈여겨볼 만하다. 지마켓 뷰티관에서 '메디힐 신상 맞춤패드(100매+증정)', '바닐라코 글로우 베일 틴트', 'NEW 해피바스 바디로션(500g) 2개'를, 옥션에서는 '아이오페 PDRN 카페인샷(30ml)', '헤라 센슈얼 파우더 매트 리퀴드' 등을 선보인다.지마켓 양재도 프로모션실장은 ""본격 가을 시즌을 맞아 패션과 뷰티 상품 수요가 크게 늘고 있어 카테고리별 신상품 등을 엄선한 기획전을 마련했다""며 ""인플루언서가 참여하는 라이브방송 등 재미 요소는 물론 다채로운 특가 상품이 준비된 만큼 최적의 가을 쇼핑 찬스가 될 것으로 기대한다""고 말했다.

"
"&quot;<b>가을</b> 여성<b>패션</b> 매출 4배↑&quot;…롯데온, 23일부터 &apos;바바페스티벌&apos;","

F/W 신상품 포함 최대 75% 할인



바바페스티벌.(롯데쇼핑 제공)(서울=뉴스1) 한지명 기자 = 롯데온은 바바패션이 23일부터 '바바페스티벌'을 진행한다고 23일 밝혔다. 바바패션의 대표 브랜드인 JJ지고트, 지고트, 더아이잗뉴욕, 더 틸버리가 행사에 참여한다. 가을∙겨울 신상품을 포함 인기 상품을 최대 75% 할인된 가격에 선보인다. 이번 행사는 롯데온에서만 단독으로 진행한다. 인기 상품을 중심으로 물량도 역대 최대 규모로 준비했다. 전 상품 무료 배송 및 엘포인트(L.Point) 추가 증정 혜택을 제공한다. 롯데쇼핑에 따르면 엔데믹과 가을이 겹치며 최근 의류 수요가 폭발적으로 증가하고 있다. 특히 유행에 민감한 여성을 중심으로 관련 매출이 크게 증가하고 있다.실제로 롯데온의 올해 9월(1일~18일) 동안 여성 패션 매출은 지난해(9월2일~19일)와 비교해 4배 이상 늘어났다. 남성 패션이 2배 이상 늘어난 것과 비교하면 크게 늘어난 수치다. 일교차가 큰 봄, 가을 간절기에 활용하기 좋은 얇은 아우터를 중심으로 매출이 크게 늘었다. 같은 기간 여성 의류 중에서도 가디건·조끼 매출이 6배 이상, 점퍼·야상 매출이 7배 이상 늘었다.김지완 롯데온 패션MD는 ""최근 여성 의류 수요가 늘고 있는 점을 반영해 전 시즌 상품을 연중 최대 혜택으로 준비했다""고 전했다.
		
"
"방탄소년단 제이홉, 파리 <b>패션</b>위크 &apos;루이비통 <b>패션</b>쇼&apos; 참석","





[헤럴드경제 = 서병기 선임기자]방탄소년단(BTS) 제이홉(j-hope)이 패션위크에 참석한다는 소식이 알려지자 전 세계 팬들이 환호했다.글로벌 명품 브랜드 루이비통(Louis Vuitton)은 17일 SNS 트위터 공식 계정에 “제이홉이 1월 19일 오후 2시 30분(현지시간) 파리에서 열리는 ‘루이비통 남성 가을-겨울 2023 패션쇼’에 참석합니다”라는 공지를 게재했다.이번 패션쇼는 파리 패션위크 기간에 열린다. 패션위크는 디자이너 또는 브랜드의 시즌 신상품이 공개되는 패션쇼 주간으로 각국에서 1년에 2회(1~3월, 8~10월) 개최된다. 세계 4대 패션위크로는 파리·뉴욕·런던·밀라노 패션위크가 꼽히며 그중 파리 패션위크는 전 세계 패션계에 가장 큰 영향력을 미치고 있다.



방탄소년단은 2021년 루이비통의 글로벌 앰버서더로 활약하며 ‘2021 F/W 남성 컬렉션 인 서울’에 모델로서 직접 참여한 바 있다.제이홉을 초대한 루이비통은 시장 및 소비자 데이터 기업 스테티스타(Statista)가 발표한 ‘2022 세계 10대 럭셔리 브랜드’ 1위에 올랐다. 또한 미국 경제 전문지 포브스가 발표한 ‘세계 최고 브랜드 톱100’ 9위에 오르며 패션 브랜드로는 유일하게 애플·구글·삼성 등과 함께 10위권에 진입했다.이에 앞서 14일, 제이홉은 자신의 SNS 인스타그램에 “LoVe”라는 글과 함께 오는 루이비통의 패션쇼 초대장을 공개했다. 제이홉은 슬레이트 클래퍼 보드 형식의 대형 초대장을 들고 미소를 짓는 영상과 커다란 꽃다발을 들고 있는 사진으로 팬들을 설레게 했다.



그동안 뛰어난 패션 감각으로 큰 사랑을 받아온 제이홉이 파리 패션위크에 참석한다는 소식이 알려지자 전 세계 팬들은 한껏 기대감을 나타내며 흥분을 감추지 못하고 있다.제이홉이 참석하는 패션쇼는 루이비통 공식 유튜브 채널을 통해 생중계 된다.

"
"삼성물산 <b>패션</b>, <b>가을</b>시즌 &apos;브랜드데이&apos; 진행…신상품 10% 할인","

구호·메종키츠네·아미 등 신상 할인 '유일한 기회'



삼성물산 패션부문은 본격적인 가을철을 맞아 이달 16일부터 19일까지 전국 오프라인 매장과 자사몰 SSF샵에서 '22FW 브랜드데이'를 연다고 16일 밝혔다.전국 매장과 삼성물산 패션 멤버십 고객에게 가을겨울 시즌 신상품을 10% 할인해준다.이번 프로모션엔 남성복(갤럭시·갤럭시라이프스타일·시프트 G·로가디스), 여성복(구호·르베이지), 빈폴(빈폴멘·레이디스·골프·액세서리·키즈), 글로벌 브랜드(메종키츠네·아미·르메르·띠어리·토리버치·준지 등 등이 참여한다.특히 여성복과 해외브랜드의 경우 신상품을 할인받을 수 있는 유일한 기회다.이귀석 삼성물산 패션부문 영업전략담당은 ""한결 선선해진 날씨로 가을 새 옷을 장만하려는 고객들이 많아졌다""며 ""삼성물산 패션부문이 제안하는 신상품과 특별한 혜택을 통해 올가을 패션을 완성해보길 희망한다""고 말했다.

"
"&quot;신학기 수요 잡아라&quot; <b>패션</b>업계, <b>가을</b>학기 컬렉션 출시 잇따라","





22FW '영스터 라인' 론칭(사진=폴햄키즈 제공) *재판매 및 DB 금지[서울=뉴시스]박미선 기자 = 패션업계가 가을 신학기를 겨냥한 컬렉션 출시에 나섰다. 간절기 입기 좋은 패션, 스니커즈 등을 새롭게 선보이고 다양한 할인 행사를 진행하며 신학기 수요 잡기에 나섰다. 에이션패션 폴햄키즈(POLHAM KIDS)가 가을 신학기를 위한 22FW(가을겨울) 영스터 라인 새로운 컬렉션을 출시했다고 16일 밝혔다. 폴햄키즈의 영스터 라인은 아노락 맨투맨 셋업과 조거핏 스웻팬츠 등 기본 아이템을 중심으로 구성돼 등교 패션부터 일상복까지 언제 어디서나 맵시 있게 연출할 수 있다. 고학년들을 위한 영스터 라인은 절제된 색 구성에 여유있는 핏과 간결한 그래픽이 특징이다. 폴햄키즈는 이번 시즌 여학생을 위한 컬렉션도 확대했다. 맨투맨, 스커트, 팬츠, 가디건에 이르기까지 스타일 수와 물량을 크게 키웠다. 



이랜드 폴더 신상 스니커즈 2종(사진=이랜드 제공) *재판매 및 DB 금지이랜드월드가 운영하는 패션 플랫폼 폴더(FOLDER)의 자체브랜드(PB) ‘폴더라벨’은 신학기 시즌을 맞아 스니커즈 2종 페블과 모스를 출시했다.페블과 모스는 간결한 디자인에 미니멀 감성을 담아냈고 2중 EVA(에틸렌 비닐 아세테이트) 깔창을 사용해 착화감을 높였다. 페블은 합성가죽 소재의 스니커즈로 3cm 키높이 효과를 누릴 수 있다. 모스는 캔버스 소재의 스니커즈로 단일 색상으로 디자인한 것이 특징이다.서양네트웍스의 프리미엄 키즈 셀렉숍 리틀그라운드는 가을 신학기를 맞아 보보쇼즈(BOBO CHOSES) 스쿨백 5종을 출시했다. 스쿨백은 총 다섯 가지 색으로, 기존 보보쇼즈 가방과 달리 국내 소비자들의 니즈를 반영한 ‘스쿨백’과 ‘신발주머니’로 구성됐다. 신학기를 겨냥한 할인 행사도 풍성하다. SSG닷컴은 신학기를 주제로 18일까지 유아동 전문관 ‘리틀 쓱’과 연계한 ‘9월의 리틀 쓱’ 프로모션을 준비했다. 아동 패션, 학습 완구 등 신학기 필수 아이템과 카테고리별 베스트 상품을 제안한다. 분유 최대 40% 할인, 이유식 최대 29% 할인 등 할인율이 높은 대표 행사도 만나볼 수 있다. 쇼핑 영상 큐레이션 서비스 ‘쓱티비(SSG.TV)’에서는 ‘스토케’ 브랜드 담당 MD가 상품을 직접 소개하고 질문에 답하는 ‘MD톡’ 영상 콘텐츠를 소개할 예정이다.블랙야크 키즈도 18일까지 신학기 수요를 겨냥해 청키 운동화 프리즘 등 다양한 제품을 합리적인 가격에 구매할 수 있는 온·오프라인 기획전을 진행한다. 간절기에 입기 좋은 바람막이와 팬츠, 재킷 등 FW 의류 제품을 비롯해 책가방, 신발, 양말, 모자 등 10만 원 이상 구매하는 고객들에게 쇼핑 지원금 쿠폰을 1만 5000원부터 최대 8만 원까지 차등 지원한다.

"
"서울의 <b>가을</b>, 뷰티·<b>패션</b>·시네마로 물든다…30일부터 DDP 축제","

K컬처 패션쇼·잔디언덕 시네마·웰니스데이 등 사전예약



5월 열린 시민 참여형 DDP 축제 모습(서울시 제공).(서울=뉴스1) 전준우 기자 = 선선한 바람과 함께 서울 도심에서 여유롭게 가을을 만끽할 수 있는 'DDP 가을축제: 비바뷰티'가 30일부터 열린다.19일 서울시에 따르면 이번 행사는 30일부터 10월9일까지 열흘간 동대문디자인플라자(DDP) 일대에서 열린다. 행사에 앞서 20일부터 인원 제한이 있는 △K컬처 패션쇼 △잔디언덕 시네마 △DDP 웰니스데이(필라테스·댄스) 등 일부 프로그램의 사전 예약을 받는다. DDP 가을축제는 서울 전역에서 진행되는 '서울뷰티먼스'의 대표 행사로 방문객들이 고품격 문화를 무료로 누릴 수 있도록 다양한 콘텐츠를 선보인다.특히 뷰티·패션에 관심 많은 2030 MZ 세대의 취향 저격인 프로그램들이 가득하다. 서울라이트의 가을 행사인 미디어 파사드 쇼와 함께 국내 대표 디자이너인 지춘희 2023 S/S 미스지 컬렉션도 공개될 예정이다.다양한 무료·할인 이벤트도 진행한다. 같은 기간 열리는 DDP 뮤지엄 장 줄리앙 전시는 SNS 설문 조사에 참여한 시민들을 대상으로 무료 전시 티켓을 제공한다. 현대시티아울렛 동대문점은 행사 프로그램북 지참 시 무료 주차와 F&B 증정, 할인 이벤트를 진행한다.이경돈 (재)서울디자인재단 대표이사는 ""봄, 가을 연례 행사로 개최되는 DDP 축제를 통해 방문객들이 도시 서울의 새로운 모습을 발견하고 아름다운 도시 서울의 가치가 널리 알려지길 바란다""고 말했다.
		
"
찬바람에 바빠진 &apos;패피&apos;...G마켓·옥션 “<b>가을 패션</b>잡화 판매 9배 껑충”,"

""니트·가디건·긴팔 티셔츠 순으로 판매""남성은 '아우터', 여성은 '이너' 제품 샀다   



[사진 G마켓·옥션]     최근 일교차가 크고 선선해지면서 가을 패션에 대한 수요가 크게 늘고 있는 것으로 나타났다.      23일 G마켓과 옥션에 따르면 이달 1일부터 21일까지 가을철 패션 잡화 판매가 최대 9배 급증했다. 상품별로는 니트(822%), 가디건(198%) 긴팔 티셔츠(145%), 맨투맨·후드티(356%), 자켓(32%), 트렌치코트(86%) 순으로 팔렸다.    특히 남성은 주로 아우터를, 여성은 이너웨어를 많이 구매하는 것으로 조사됐다. 같은 기간 남성의류 판매 데이터를 보면 무스탕·가죽자켓(219%), 데님자켓(262%), 블루종·항공점퍼(626%) 등이 높은 성장률을 나타냈다. 여성은 레이스·프릴 블라우스(146%), 니트 원피스(72%), 니트 티셔츠(390%), 루즈핏 셔츠(57%) 등의 순을 나타냈다.    G마켓 관계자는 “아침저녁으로 쌀쌀해지는 날씨에 자켓과 니트 등 가을 패션 아이템의 판매가 급증했다”며 “소비 트렌드를 분석한 데이터를 바탕으로 소비자의 수요에 맞는 다채로운 프로모션과 특가 상품도 선보이는 만큼 많은 관심 바란다”고 말했다.   

"
"G마켓·옥션, <b>가을 패션</b> 상품 ‘인기’…남성은 아우터, 여성은 이너웨이","

니트, 가디건 등 매출 신장률 높아



최근 일교차가 크고 선선해지면서 가을 패션에 대한 수요가 크게 늘고 있는 것으로 나타났다.G마켓과 옥션에 따르면 이달 1일부터 21일까지 가을철 패션 잡화 판매가 최대 9배 급증했다. 상품별로는 니트(822%), 가디건(198%) 긴팔 티셔츠(145%), 맨투맨·후드티(356%), 자켓(32%), 트렌치코트(86%) 순이었다.남성은 주로 아우터를, 여성은 이너웨어를 많이 구매하는 것으로 조사됐다. 남성의류 판매 데이터에 따르면 무스탕·가죽자켓(219%), 데님자켓(262%), 블루종·항공점퍼(626%) 등이 높은 성장률을 나타냈다. 여성은 레이스·프릴 블라우스(146%), 니트 원피스(72%), 니트 티셔츠(390%), 루즈핏 셔츠(57%) 등의 이너웨어가 잘 팔렸다.G마켓 관계자는 “아침저녁으로 쌀쌀해지는 날씨에 자켓과 니트 등 가을 패션 아이템의 판매가 급증했다”며 “소비 트렌드를 분석한 데이터를 바탕으로 소비자의 수요에 맞는 다채로운 프로모션과 특가 상품도 선보이는 만큼 많은 관심 바란다”고 말했다.

"
"이시영, &apos;사복 <b>패션</b> 장인&apos;의 상큼한 <b>가을</b> 캐주얼룩","
				
				
				배우 이시영이 상큼한 가을 패션을 선보였다. 
사진=이시영 인스타그램 5일, 이시영은 자신의 인스타그램에 ""촬영 끝나고 잘 먹겠습니다""라는 글과 함께 사진 여러 장을 게재했다.공개된 사진 속 이시영은 창가에서 다양한 포즈를 취하고 있다. 
사진=이시영 인스타그램 이시영은 스트라이프 패턴의 아이보리색 니트톱에 데님 팬츠를 입고 투박한 크로그를 신었다. 그녀는 평소 '사복 패션 장인'답게 산뜻하면서도 위트 있는 가을 캐주얼룩을 완성해 시선을 사로잡았다. 특히 숏컷 헤어로 깔끔하고 러블리한 매력을 자아냈다.   
사진=이시영 인스타그램 한편 이시영은 지난 2017년 외식 사업가와 결혼해 슬하에 아들 하나를 두고 있다. 넷플릭스 오리지널 '스위트홈2'에 출연한다. 
"
[포토]여도은 `올해는 이런 <b>가을패션</b> 어때요?!`,"
 
여도은이 서울시 구로구 현대백화점 디큐브시티 한섬스토어에서 진행된 '더한섬닷컴 HANDSOME' 유튜브 '옷 잘 입는 예쁜 언니' 촬영에서 녹화에 열중하고 있다.예능 형태의 '옷 잘 입는 예쁜 언니'는 인스타그램 팔로워 2만 명의 쇼호스트 강세련과 유튜브 구독자 3.84만 명의 '돈되는 돈TV' 여도은이, 패션에 관심이 많은 여성들에게 장소와 상황에 맞는 믹스매치 코디를 제안하며 가을 패션 쇼핑으로 대리만족시켜줄 예정이다. 
 
 
박성기기자 watney.park@dt.co.kr 
			"
"‘연예계 최고 멋쟁이’ 고소영·이혜영, <b>가을 패션</b> 눈길 [스타★샷]","
  
  배우 고소영이 이혜영과의 만남을 공개했다.    고소영은 24일 자신의 인스타그램에 “최고멋쟁이 혜영&buravo 놀러왔어요. 오랜만에 봐도 어제 본 거 같은 울언니, Buravo 또 놀러와아”라는 글과 함께 여러 장의 사진을 게재했다.   사진 속에는 고소영과 이혜영이 다정하게 얼굴을 맞대고 있는 모습이다. 두 사람은 연예계 대표 패셔니스타답게 안경, 악세서리, 네일, 부츠, 단화 등으로 포인트를 줘 가을 패션을 완성시켰다. 또한 이혜영의 귀여운 반려견도 눈길을 끈다.     
   누리꾼은 “두 분 미모는 역시나 후덜덜합니다”, “투샷 비주얼 무엇”, “강아지 시선강탈” 등 댓글로 두 사람의 인연을 응원했다.    현정민 기자 mine04@sportsworldi.com    사진=고소영 인스타그램
"
이젠 ‘꾸안꾸’ 아닙니다…올<b>가을</b> 대세 <b>패션</b>은 ‘꾸꾸’ [언박싱],"

팬데믹 원마일웨어 인기 식고더 화려하고, 더 대담하게…올 가을·겨울은 ‘꾸꾸’ 패션 대세Y2K 인기 지속…스팽글·글리터 더해



비이커 오리지널 올해 가을·겨울 컬렉션[헤럴드경제=이정아 기자] 올해 가을·겨울 패션은 더 과감하고, 더 화려해진다. 팬데믹 기간 인기를 끌던 ‘원마일웨어(집에서 1마일 반경 내에서 입을 수 있는 옷)’에서 벗어나, 파티룩을 떠올리거나 계절을 초월한 강렬한 색상을 배색하는 패션 트렌드가 찾아왔다는 의미다.한마디로 더이상 ‘꾸안꾸(꾸민 듯 안 꾸민)’ 스타일이 아닌 한껏 ‘꾸꾸(꾸미고 꾸민)’한 스타일이 대세다. 임지연 삼성패션연구소장은 “엔데믹 시대 이후 맞이한 이번 가을·겨울 시즌은 패션을 마음껏 즐기는 태도가 반영돼 패셔너블하게 꾸민 패션이 강세”라며 “멋있고 우아한 수트가 다시 사랑받고 있다”고 말했다. 이어 임 소장은 “세기말(Y2K) 패션이 식지 않는 가운데 대담한 색상과 화려한 소재가 적극 활용되고 있다”고 덧붙였다.



에잇세컨즈 올해 가을·겨울 컬렉션삼성물산 패션부문은 이번 가을·겨울 시즌에 유행할 여성복 트렌드 가운데 하나로 ‘정장’을 꼽았다. 엔데믹 시대로 전환하면서 사무실 출근, 모임, 외출 등의 공식적인 자리가 많아지자 잘 갖춰 입는 스타일이 주목받고 있다는 설명이다. 특히 과장된 어깨 라인과 잘록한 허리선이 극적으로 대비되는 재킷과 넉넉한 바지가 인기 아이템으로 떠올랐다. 이는 남녀 각각의 특징이 절충된 ‘젠더 플루이드(Gender Fluid)’ 룩으로, 향후 수년간 이같은 패션 트렌드 추세는 지속될 것으로 전망된다.지난 봄·여름 시즌에 인기가 높았던 Y2K 패션은 이번 가을·겨울에도 유행을 이어간다. 1990년대 말부터 2000년대 초까지 유행한 Y2K 패션은 자유롭고 개방적인 감성을 추구하는 스타일이다. 배꼽티, 골반바지, 미니스커트 등을 비롯해 파격적인 가죽 바이커 재킷과 카고바지가 아이템으로 꼽힌다. 여기에 이번 시즌에는 파티 룩 느낌까지 더해졌다. 삼성물산 패션부문의 편집숍 비이커가 꽃무늬 블라우스와 치마에 넉넉한 가죽 재킷을 걸치는 스타일링을 제안한 배경과도 맞닿아 있다.



르베이지 올해 가을·겨울 컬렉션주로 여름에 사용되는 투명하고 하늘하늘한 시폰 소재이나 레이스를 만들 때 쓰이는 튤을 활용해 섬세한 분위기를 강조한 스타일링도 등장한다. 이와 함께 화려함을 더해주는 소재들도 강조된다. 일상 속에서 기분 전환을 해줄 스팽글, 글리터 등의 반짝이 소재들이 자주 보일 예정이다.차분한 듯 대담한 색상 배색도 이번 시즌의 특징이다. 유행을 타지 않는 검은색, 하얀색, 갈색 등 기본 색상에 분홍색, 빨간색, 노란색, 형광색 등 강렬하고 생생한 색상을 함께 쓰는 식이다. 검정색 울 자켓과 롱스커트에 채도가 높은 노란색이나 형광색 터틀넥을 받쳐 입는 스타일이 룩북에서 자주 연출된다.





"
